# iter              energy  ci_strings  determinants   pool_size   carryover    wall_sec
     1     -422.4103293947         355        126025        5544         306        95.5
     2     -422.4350223986         336        112896       25723         482       110.7
     3     -422.4520601444         325        105625       25810         604       116.7
     4     -422.4644824598         333        110889       25658         711       148.7
     5     -422.4756279299         315         99225       25705         790       150.2
     6     -422.4834316220         337        113569       25812         876       171.6
     7     -422.4889841651         333        110889       25793         956       183.6
     8     -422.4978948856         320        102400       25746        1028       195.6
     9     -422.5043156951         344        118336       25703        1113       222.5
    10     -422.5102420043         304         92416       25850        1166       236.2
    11     -422.5146384789         337        113569       25756        1222       220.5
    12     -422.5204108821         316         99856       25773        1275       274.4
    13     -422.5251772366         335        112225       25723        1334       238.1
    14     -422.5317360837         338        114244       25719        1392       288.9
    15     -422.5350636052         310         96100       25743        1431       303.9
    16     -422.5368679928         322        103684       25809        1479       317.3
    17     -422.5396951827         331        109561       25755        1533       325.8
    18     -422.5522461561         329        108241       25774        1585       303.0
    19     -422.5563275573         351        123201       25810        1636       324.1
    20     -422.5583064783         307         94249       25817        1672       265.6
    21     -422.5599967151         339        114921       25706        1715       326.7
    22     -422.5618870434         315         99225       25813        1741       334.8
    23     -422.5632619333         332        110224       25717        1782       378.6
    24     -422.5657604858         322        103684       25820        1820       351.6
    25     -422.5690443903         324        104976       25819        1860       360.7
    26     -422.5738729946         320        102400       25752        1900       371.3
    27     -422.5744330617         341        116281       25789        1932       408.1
    28     -422.5771606594         325        105625       25831        1974       429.4
    29     -422.5781793416         322        103684       25855        2007       422.8
    30     -422.5796516574         311         96721       25810        2038       432.3
    31     -422.5847248579         325        105625       25772        2070       419.3
    32     -422.5869443348         326        106276       25759        2100       428.7
    33     -422.5891974354         330        108900       25803        2127       465.0
    34     -422.5900528262         332        110224       25891        2156       471.7
    35     -422.5901139375         328        107584       25770        2181       475.9
    36     -422.5917017155         336        112896       25855        2217       473.3
    37     -422.5925231828         322        103684       25745        2248       474.5
    38     -422.5929564924         321        103041       25892        2285       481.4
    39     -422.5929658129         337        113569       25749        2311       547.7
    40     -422.5943960716         338        114244       25796        2344       552.4
    41     -422.5950734230         327        106929       25820        2368       595.6
    42     -422.5953097151         328        107584       25862        2397       603.2
    43     -422.5959567658         342        116964       25949        2426       641.2
    44     -422.5968439458         323        104329       25758        2451       628.2
    45     -422.5968796289         330        108900       25818        2475       616.6
    46     -422.5969208534         326        106276       25889        2506       583.1
    47     -422.5976372462         330        108900       25878        2523       599.9
    48     -422.5976559370         328        107584       25869        2540       649.3
    49     -422.5976976668         323        104329       25772        2567       731.0
    50     -422.5977226749         315         99225       25832        2585       819.9
    51     -422.5978065512         334        111556       25857        2611       835.0
    52     -422.5988920388         319        101761       25839        2631       822.0
    53     -422.5989642461         325        105625       25813        2656       833.8
    54     -422.5989864287         337        113569       25857        2680       856.7
    55     -422.5990371767         322        103684       25808        2704       847.7
    56     -422.5990751556         310         96100       25801        2723       835.8
    57     -422.5990860020         330        108900       25850        2740       856.5
    58     -422.5991001454         332        110224       25813        2764       883.7
    59     -422.6010469049         325        105625       25925        2786       886.6
    60     -422.6011133491         332        110224       25877        2803       950.2
    61     -422.6011476855         333        110889       25765        2824       963.1
    62     -422.6013973990         347        120409       25883        2845       893.9
    63     -422.6014202274         323        104329       25940        2863      1004.7
    64     -422.6036899664         317        100489       25840        2883      1006.6
    65     -422.6037154729         329        108241       25830        2901       995.1
    66     -422.6040989223         322        103684       25872        2920      1008.9
    67     -422.6068428038         341        116281       25829        2943      1045.5
    68     -422.6068752364         338        114244       25812        2964      1072.1
    69     -422.6078744675         335        112225       25831        2980      1031.6
    70     -422.6079003078         318        101124       25833        2997       994.4
    71     -422.6102407115         326        106276       25866        3015      1022.5
    72     -422.6102987478         327        106929       25767        3034      1071.6
    73     -422.6111730166         320        102400       25803        3052      1057.5
    74     -422.6136849360         329        108241       25787        3068      1041.1
    75     -422.6137147857         336        112896       25876        3086      1124.3
    76     -422.6137916396         325        105625       25812        3112      1177.2
    77     -422.6147459206         333        110889       25914        3125      1229.4
    78     -422.6147679146         321        103041       25764        3136      1221.1
    79     -422.6148223108         337        113569       25845        3162      1166.0
    80     -422.6148309362         327        106929       25932        3180      1125.4
    81     -422.6148462468         331        109561       25821        3197      1190.0
    82     -422.6148525447         324        104976       25855        3214      1222.5
    83     -422.6154221949         327        106929       25815        3236      1263.1
    84     -422.6174281617         326        106276       25887        3257      1261.6
    85     -422.6174589039         336        112896       25843        3279      1333.9
    86     -422.6191146572         332        110224       25833        3288      1289.7
    87     -422.6195082239         326        106276       25882        3298      1017.6
    88     -422.6195570843         320        102400       25788        3316       898.2
    89     -422.6195814757         347        120409       25854        3336       872.7
    90     -422.6196256685         335        112225       25836        3356       964.5
    91     -422.6196431860         341        116281       25770        3375       984.2
    92     -422.6196518365         327        106929       25837        3384      1066.4
    93     -422.6196679557         319        101761       25805        3399      1232.2
    94     -422.6196793282         328        107584       25826        3418      1275.5
    95     -422.6196875909         346        119716       25842        3436      1403.8
